B

       2                41            38          41        27        38       18     13       32       32      30     26     25     29     27    25    14    23    10    7     17     14    18    11    14    11   12   17   13   11    9    8    21    18   18   21   17   19   15   19   16  15  15  14  15  12   3   4    8  10   7   6   8   7   3   14   10   14   13   11  10  13  11  12  10   8  11   9   7  10  10  10   9   7   5   3    8   5   5   8   8   4   3  12  12  11  11  11  10   8   8   2   4   3   4   4   3   3   1   9   5   7   9   6   7   5   4   5   4   2   2   3   1   1   8   8   8   8   8   6   8   6   6   6   6   6   5   5   .   3   2   .   6   6   5   5   4   4   3   3   4   4   3   2   2   .   .   7   7   7   7   1   2   2   2   1   3   3   2   1   .   6   6   5   4   3   2   2   2   2   1   1   .   .   5   5   2   .   4   4   3   3   2   1   1
X.135     4231406449091250   -9480477006  1608131250  14531634   -659790  -208494  10935  1638450  -909774   24498 -61518 -23310     50  13106  3570  1326  -590   825    .  -8910  -2106    18  -405  -378   -90 -225 -270  135  -45   -9  -26 -1470  -214  106  -62  -54   34   10    2   26 -38   2  46 -14  14   .   .   69  25   9   .   5   .   .  -90   99  -90   18  -30  15 -30   6 -10  -6  15   2  -9   9  11   6  15   7  -3   3   .  154 -14  -2  -2   2   6   .  -6  -6   6  -2  -6  -2   2   2   .   .   .   .   .   .   .   . -15   .   5   1  -3   1   .   1   .   .   1   .   .   .   .   2  -2  -6   6  -6  -3  -2  -5  -2  -2   1  -1  -1  -1   .   .   .   .   2  -2   2  -2   .  -6   .   .  -2   2   .   .   .   .   .   .   .   .   .   .   .   .   .  -1   .   .   .   .   .   1   1   1   1   .   1   1   1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1
X.136     4250407956480000   79348727808   946176000  -3411968 -26378240   812448  11520        .   917504       .  28672      .      .  -4096     . -1728     . -4025    . -14112   6048   672   288   352  -392  960 -416  640  -32  -32    .     .   256  256    . -256    .    .    .    .   .   .  64   .   .  18  -9  133 -25   7   .   5   .  -4  -64  -64    .  -64   40   .   .  -8   .   .  16   8   .   .   .   .   .   .   .   .   3    .   .   .   .   .  -2   .   .   .   .   .   .   .   .   .   .  -3   3   3   1  -2   1   .  15   .   5  -1  -3  -1   .  -3   .   .   .  -2   .   1   1   4   4  -4  -4   .   .   .   .   .   .   .   .   .   .   .  -1  -1   .   .   .   .   .   .  -2  -2  -2   2   2   .   .   .   .   .   .   .   .   .  -1   .   .   .   .  -1   1   .   .   .   1   1  -1  -1   .   .   .   .   .  -1  -1   .   .   .   .   1   1   .   .   .   .   .   1   .
X.137     4331775591000000   85565937600  2630232000  15163200  17496000        .      .   792000   699840   22464  25920 -25920   8640   2880 -2880     .  -960     .    .      .      .     .     .     .     .    .    .    .    .    .   45 -1728     .    . -192    . -192    .  -64    .   .   .   .   .   .   .   .    .   .   .   .   .   .   .    .    .    .    .    .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   45   3   3  -3  -3   .   .   .   .   .   .   .   .   .   .  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1  -1  -1   1   .   .   .   .   .   .   .   .  -1  -1   D  -D   .   .   .  -1   1   1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1  -1  -1   .   .   .   .   1   1   .   .   .   .   .
X.138     4331775591000000   85565937600  2630232000  15163200  17496000        .      .   792000   699840   22464  25920 -25920   8640   2880 -2880     .  -960     .    .      .      .     .     .     .     .    .    .    .    .    .   45 -1728     .    . -192    . -192    .  -64    .   .   .   .   .   .   .   .    .   .   .   .   .   .   .    .    .    .    .    .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   45   3   3  -3  -3   .   .   .   .   .   .   .   .   .   .  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1  -1  -1   1   .   .   .   .   .   .   .   .  -1  -1  -D   D   .   .   .  -1   1   1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1  -1  -1   .   .   .   .   1   1   .   .   .   .   .
X.139     4570963756734375   -1964187225  2831038375 -14348425   4580775   193050 -10665 -1241625 -1424665  -51033 -32585  -8505 -13465   8695 -1273  -325  -745     .    .  34650   -900  -230   567    60   140 -185 -294  375  135   23 -140  -665   -25  455  167  215  103   15   55    7 -17  -1  -5  31  11   .   9    .   .   .   .   .   .   . -388  -37   60   26   10  15  -6 -20  -4  -6  -5  10 -21  -9  11  -4  -1  -1  -1  -1   .  140   .   .   4  -4   .   .   7  -9  -5  -5  -1  -5  -1  -1   .   3  -3   1   3   .  -1   .   .   .   .   .   .   .   .   .   .   .   4   .   .   .   .   2  -4   2  -4   4   1   2   3   .  -2   1  -1   1  -1   .   .   .   .  -4   4   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   1   1   .   .   .   .   .  -1   1   .   .   .   .   .   .   .   .  -4   .   .   .   .   .   .   .  -2   .   .   .   .   .   .   .   .   .   .
X.140     4619851069640625  -77275536975   242888625  30528225   1775025  3316950 -25515 -1551375   303345  -31311  26145 -62895  -9615  -1695  1809  -975   705     .    .  51030      .  -810  -243     .     .  405  342  405   45  -27    .  -735  -615 -135   97 -375  -63  -15   17  -55   1 -23 -15  25   1   .   .    .   .   .   .   .   .   5    .   81    .   54  -90  45  54   .   . -42   9   6   9  -3 -15   .  -3  -3  -3  -3   .    .   .   .   .   .   .   .  -7   9  -7   1   1   1   1   1  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   .   .   6   .   6   .   .   3  -2  -3   .  -2   3   1  -1   1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   1   1  -1  -1  -1  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1   .   .   .   .   2   .   .   .   .   .   .   .   .   1   .
X.141     4643518737000000   83140200000  -742808000   3182400   9832000   600600 -39300  -792000  1522240 -104896 -48320   -960  -3520  -2240 -1984     .   320     .    . -27720      . -1640  -144   160     .  340   -8  -20   40  180  -45   832   320  320 -192  320 -192    .   64   64   .   .   .   .   .  12  21    .   .   .   .   .   .   .  160  196    .  -56   40  60 -40  16 -16   .  -8  -8   8  -6  -4   8  -4  -4 -10   .   .  -45  -3  -3   3   3   .   .   .   .   .   .   .   .   .   .   .  -3   3   1   1   4   3   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -4  -4  -4  -4  -8   4   .   .   .   .   .   .  -2   .   .   .   .   .  -1  -1   1   1  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1  -1   .   .   .   .   .
X.142     4740258710687500   55902546700  2264223500 -18409300  11141900   275275  53740  1039500  -447860  -72436  16940   6860 -19060    940    76  1300   620     .    . -20405  -4025 -2485  -200  -505  -385  260  971 -100   80  -52    .   588  -100 -420  -52   60   76   60  108  -36  -4  12  20  12 -12 -17   1    .   .   .   .   .   .   .    7   16  135 -101  -85  20 -37  -1  23  11  20  -5  -4   2   8   7   4  -4  -2   4   .    .   .   .   .   .   .   .   4   4 -12   4   4  -4   .   .   .  -5   1   5  -1  -1  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1   3  -9   3   3  -6  -1   .   3  -1  -2   .   .   .   .   .   .   1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1  -1  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   .   .   .   .   .   .   .   .   .
X.143     4740258710687500   -2036934900 -1362784500  42233100    927500   275275  53740  -192500   -84980  -25844 -13300    140 -10740    780 -1652 -1300  1420     .    .  10395   1575  1035  1260  -265  -525  540   59  140   -4  -84    .  -308   220  220  -52 -100   76  -20   76   28 -20 -36 -20  28  12 -17   1    .   .   .   .   .   .   .    7   16   55  -29  -25  20  -5  11 -33  -1 -16  15 -32  -4   .  -5   4   4   4  -4   .    .   .   .   .   .   .   .   4   4  12  -4   4   4   .   .   .   3  -3  -3  -1  -1   3   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -5  -5  -1  -1  -5  -2  -1   4   1   1  -2   .  -2   .   .   .   .   1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1  -1  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   .   .   .   .   .   .   .   .   .
X.144     4919769220713750   33520660758  3556560150  18581238   6142230 -1791153      .  1113750 -1084266   20502 -29322  16470    150   4086  -426   702   630 -2100    .   5103   5103  2511     .   -81   567    .  -81    .    .    .  -45  -666   -42  -42  486 -330    6  150 -186    6  38  54  30   6   6   .   .  -42 -20 -12   . -10   .  -4  -81    .  -81  -81   -9   . -33  -9 -33  -9   .  -9   .   .   .  15   .   .   .   .   .  -45  -3  -3   3   3  -3   .  10  10   2   2   2   2  -2   2   .   .   .   .   .   .   .  -1  20   . -10   4  -2  -4   .   2   .   .   .   2   .   .   .   3   3   3   3   3   .   3   .   3  -1   .   .   .   .   .   .   .   .  -1  -1   1   1  -1   3   3  -3   1  -1   .   .   .   .   .   .   .   .   .  -1   .   .   .   .   .   .   .   1   .  -2  -2   .   .   .   .   .   .   .   .   .   .   .   1   1   .   1  -1  -1  -1   1   .  -1   .
X.145     5191701169700864             . -3758096384         .         .  4100096  35840        .        .       .      .      .      .      .     .     .     . -3136  864      .      .  4096     .     .     . -512    .    .    .    .    .     .     .    .    .    .    .    .    .    .   .   .   .   .   . -16  20    . -64   .  16   .   .  -6    .    .    .    .    .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .    .   .   .   .   .  -4   .   .   .   .   .   .   .   .   .   .   .   .   4   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   2   1   1   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1   .   .  -1   .   .   .   .   .   .   .   .  -4   .   .  -2  -2   1   1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   .   .   .   .   .  -1   .   .   .   .   .   .   .
X.146     5223958579125000  -55454513400  2273205000  25857000    769800 -2799225 -27810  2277000   -19320  -34552  15720   5320 -15480   -280  1096     .   680     .    . -58905   4275  2055  -990   -45   315 -330 -345  270   -6   18  -20  2184  -280   40    8 -120    8  -40  104  -24  24 -40   .  24   . -27   .    .   .   .   .   .   .   . -141  174  -45 -105   15  70 -25 -21   3  31   6  -1  26  -8   6  -5  -2   2   4   .   .  -20  -6  -6  -4  -4   .   .   8   8   .   .   8   .   .   .   .   .   .   .   .  -3   .   .   .   .   .   .   .   .   .   .   .   .  -2   .   .   .   .  -1  -5  -9   3   3   6  -1   2  -1   3   2   2   .   .   .   .   .   .   .   .  -2  -2   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   .   .   .   .   .   .   .  -2   .   .   .   .   .   .   .  -1  -1   .   .   .   .   .   .   .   .   .
X.147     5257393731060471   44547766263  2227974903  23683023 -24638985        .      .   639639  -852201   36855   5103  27783 -18729 -15345  2151   351   639 -2079  471      .      .     .     .     .     .    .    .    .    .    .    .  -945   819   99  111  171 -225  279  -57  -21 -33 -21  -1   3  -9   .   .   63  33 -27   3  15  15   .    .    .    .    .    .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .    .   .   .   .   .   .   . -21   3  -5  -9  -1  -1   1  -3   .   .   .   .   .   .   .   .   9 -11  -1   9   3   5   3   1   1  -1   .   .   .  -1  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1  -1  -1   .   .   .   .   .   .   .   .   .   .  -1  -1   1  -1  -1   .   .   .   .   1   1   .   .   .   .   .   .   .   .   .   .   .   .   .
X.148     5257393731060471   44547766263 -1450757385  23683023  17164791        .      . -2376297   454167   85239   5103  27783  22743  -6129 -3609   351 -4161 -2079  471      .      .     .     .     .     .    .    .    .    .    .    .  2079  -189 -333   63 -261   15   -9  151  -21  15  27  31   3  15   .   .   63 -15 -27  15  -9  -9   .    .    .    .    .    .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .    .   .   .   .   .   .   .  -9  15  -1  -5   3  -5   1   1   .   .   .   .   .   .   .   . -27   3   3  -3   3   1   3   1   3  -1   .   .   .  -1  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1  -1   1   1   .   .   .   .   .   .   .   .   .   .   1  -3  -1   1   1   .   .   .   .  -1  -1   .   .   .   .   .   .   .   .   .   .   .   .   .
X.149     5485156508081250  -39603834270  3552689250    974610  -5738910  1621620  39690   111650 -1751262   90466   5586  10050  -8030  -7022 -1022  -650  -270 -2750    . -19404  -6930  -396   522   174   126   90 -204 -150   -6   18  126  -126  -158  258   66  370   66  -70   50  -30  -6 -22 -10 -22 -10   .   .  -20  50  10   .  20   .   . -114  174   14  -60  -36 -30   4  30  -2 -12   6 -20  -2   6  -2  -2 -14  -6  -2  -2   .  126   .   .  -2  -2  -5   .  10  -6   6   6   2  -2   2   2   .   .   .   .   .   .   .   . -10   .   .  -2  -4  -2   .   .   .   .   .   .   .   .   .   4   6   4  -2  -6   .   .   2   2   .   .   2   .   2   .   .   .   .  -2  -2   .   .  -2  -5   1   1  -1  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   1   .   .   .   .   .   2  -2   .   .   .   .   .   .   .   .   .   .   .  -2   .   .   .   .   .  -1  -1   .   .   1
X.150     5992026614971875   78802563555 -1391428125 -10527165 -14419485  -852930      . -2957725  1419363  -56349 -75069  52515  36195   8003   -93   675  1155 -2750    .  29646  -2430 -1026     .   594  -594    .  -18    .    .    .  -19    99  -173  403  227 -205   99  -45  -61  -45 -45   3  35   3   3   .   .  -20  50  10   .  20   .   5  162    .  -46   54   -6   . -18   6  -6  18   .   2   .   .   .   6   .   .   .   .  -3  -19  -5  -5  -3  -3  -5   .   3   3  -5  -5   3   3  -1  -1   .   .   .   .   .   .   .   . -10   .   .  -2  -4  -2   .   .   .   .  -1   1   1   .   .  -2  -2   2   2   6   .   2   .   .   .   .   .   .   .   .   1   1   .   1   1  -1  -1   1  -5   1   1  -1  -1   .   .   .   .   .  -1  -1  -1  -1  -1   .   .   .   1   .   .   .   .   .   2  -2   .   .   .  -1   1   1  -1   .   .   .   .   .   .  -1   .   1   1  -1  -1   .   1   1
X.151     6414993199558125  -33733182483 -3172921875  -1717443  -8124435   938223      .  2410925   572589  -60435  -6147  53325   3885   5309  2445  1053  -675 -4025    .  -2673   9477  1647     .   -27   -27    .  207    .    .    .   35 -2115   229 -251  125  -11  -99 -195   77  -75 -19 -27  29 -11  -3   .   . -133 -25   7   .  -5   .   6  -27    .    5   63   15   .  15  21  21  -9   .  -1   .   .   .  -3   .   .   .   .   .   35   7   7   3   3  -2   .   5 -11   5  -3  -3  -3   1   1  -1   .   .   .   .   .   .   .  15   .  -5  -1   3  -1   .   3   .   .  -1   .  -2   .   .  -5   1  -5   1  -3   .  -1   .  -3  -1   .   .   .   .   .   .   .   .   3   3  -1  -1  -1   2   2  -2   2  -2   .   .   .   .   .   1   1   1   1   .  -1   1   1   .   .   .   .   .   .  -1  -1  -1  -1   .  -1   1   1   .   .   .   .   .  -1   1   .   1  -1  -1   .   .   .   .   .
X.152     6692129944500000   72104832800  2769844000   7644000  -1663200 -1876875  42420 -2156000  -256480  -93408 -16800 -10080 -33760   2400 -3168     .  -800     .    .  57365  -7525  1525   404   315  1155 -140 -171  180 -108   84    . -2016   320 -320  288    .  -96 -160   96    . -32   .   .   .   . -24  -6    .   .   .   .   .   .   .  155 -196   -5  101   45 -60  21  51  11  -3  12  -3  12   .  -4   3 -12   4   .   .   .    .   .   .   .   .   .   .  16 -16   .   .   .   .   .   .   1  -4   2  -2   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   5  -5  -3   3   3   .  -3  -4  -1   1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1  -1  -1   .   2   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1  -1   .   .   .   .   .   .   .   .   .
X.153     6934321313920000  -66547633152  -667110400 -22177792   9548800    32032   8380  1971200   431104   29696  14336  15360   5120 -10240 -1024 -1248     . -1100    .  -7392   7728  -736  -156   688   224 -340 -224  220   52    8 -126     .     .    .    .    .    .    .    .    .   .   .  32   . -32  10  19   48  20   8   .   .   .   .  112   76  -16  -32  -16 -60  32  32 -16   .   8 -16  -4 -12  -4 -16  -4   .  -4  -6   . -126   .   .   2   2   7   .   .   .   .   .   .   .   .   .   .  -3  -3  -1   1  -2  -1   .  20   .   .   4  -4   .   .   2   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -2   .   .   .   1   2   2   .   .   2   3   3  -1  -1   3   .   .   .   .   .   .   .   .   .   .   .   .   .  -1   1  -1   .   .   .   .   .   .   2   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1  -1   .   .  -1
X.154     6979512601119240   -6685379064 -2628007416   7017192   8367624  3667599      .  -580216  -476280  -32760  25704 -28728  12936  -6680   840     .   936   440 -135   5103 -17253   783     .   891  -189    .  -81    .    .    .  -56  -504  -280   40  392 -120 -120   24  -24  -24 -40  24   . -40   .   .   .   36  24  -8   9   4   9  -5   27    .   59   63   -9   .  15 -45 -21  -9   .   7   .   .   .   3   .   .   .   .   .   56   .   .   8  -8  -1   .   8   8   .   .   8   .   .   .   .   .   .   .   .   .   .   . -16   9   4   .   4   .  -3   .   1   1  -2  -1  -1   .   .  -1  -5  -9   3   3   .  -1   .   3  -1   .   .   .   .   .   .   .   .   .   .   .   .   .  -3   3   1   3   1   .   .   .   .   .   .   .   .   .   1   .   .   .  -1   .   .   .   .   .   .   .   .   .  -1   2   .   .   1   .   .   .   .  -1  -1   .   .   .   .  -1   1   .  -1   1
X.155     7575407965125000   77335057800   195525000   1146600   6827400  2606175  43740   693000  -343800   24456 -49560 -64440   3080   3560   456     .   680     .    . -31185  -2025  -225  -324   135   315 -900  207  540  -36  -36   70  -504  -280   40 -120 -120 -120 -200 -152  -24  -8 -72   .  -8   .   .   .    .   .   .   .   .   .   .   -9  -36  135   -9   75  60  15   3  -1   3  12 -13  12   .  -4   3  12  -4   .   .   .   70   .   .   6   6   .   .  -8  -8   .   .  -8   .   .   .   1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -2   .   .  -1  -1  -1  -5   3  -9   3   .   3   4   1   1   .   .   .   .   .   .   .   .  -2  -2   .   .   2   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   1   .   .   .   .   .   .   .   .   .   .   .  -2   .   .   .  -1  -1   .   .   1   1   .   .   .   .   .   .   .   .   .
X.156     7679219111313750   -3299834538  -466747050 -15788682  23006550  -648648  16200  1166550  -349482   16982 -34314  57750 -16170  -1418  -874 -2002   630 -3850    . -16632   5292 -2568  -972  -420     . -480  552  120   12    .    .    70   -90  -90  198 -122   38  -10  -26   54 -26   6 -50 -10   6   .   .  112 -10  18   .   .   .   .  -84   60   60   96   12   . -40 -24  36  12 -24   4   8   6 -12   8 -16   .   2  -4   .    .   .   .   .   .   2   .  -6  -6  10  -6   2   2   2  -2   .   .   .   .   .   .   .   .  30   .   .  -2  -4   2   .  -2   .   .   .   .   .   .   .   .   .   4   4   4  -2   .  -4   2  -2   2   .   .   .   .   .   .   .   .   .   .   .   .  -8  -2   .   2   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -2   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   2   .   .   .
X.157     7698465274500000   85561476000  -140668000 -16088800  -6626400   965250   6210 -1980000   344480   11168  67360 -17760  11680   3360   160     .  2080     .    . -27390 -13350 -1150  -606  -390    50 -430 -126  -30  -78   14   35  3744  -160 -160  160 -160  -96  160   32   96  32  32   .  32   .   .  -9    .   .   .   .   .   .   . -454   14   90   50   10 -30 -46  34 -38 -30 -14  -6 -10   6  -2 -14  10  -2  -2   .   .   35   7   7   3   3   .   .   .   .   .   .   .   .   .   .   .  -3  -3  -1  -3   .  -1   1   .   .   .   .   .   .   .   .   .   .  -1   .   .   .   .   2   2   2   2   6   .  -2  -2  -2   2   .   2   .   .   .   .   .   .   3   3  -1  -1  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1   1   .  -1   .   .   .   .   .   .  -1   1   1   .   .   .   .   .   .   .   .   .  -1  -1   .   .   .   .   .
X.158     7744013981383680  -80453108736  -104924160         .  -5833728        .  26244  2128896   359424   15360      . -27648  15360      . -3072  1248 -2048  1980  -70      .      .     .  -972     .     .  324    .  324 -108    . -126     .     .    .    .    .    .    .    .    .   .   . -32   .  32   .   .  -36  60   . -10  12   2   .    .  108    .    .    . -36   .   .   .   .   .   . -12   .  12   . -12  -8   .   6   . -126   .   .   2   2   .  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  36  -4  -4   4   .   .   2  -2   .   2   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   2   .   .   .   .   2   2   .   .   2   .   .   .   .   .  -1  -1  -1   .   .   .   .   .   .   .   .   .   .  -1   .   .   .   .   .   .   .   .  -2   .   .   .   .   .   .   .   1   1   .   .   .   .   .   .   .   .  -1   .  -1
X.159     7853379563452500   29807296596  -752093100  14304276  10162260 -2237301      .  1116500   146772  -12204  30996  18900  13140  -8684  1236   324   660  1925    . -56133   8991   459     .   -81  -189    .   27    .    .    . -140 -1260   116 -524   20 -204 -108  -60  -44  -12   4  36   4 -28 -12   .   .   21   5   1   .   5   .   .  351    .  -49  -45   -9   .  27  27  -9  -9   . -17   .   .   .   3   .   .   .   .  -1  140   .   .   4  -4  -1   .   4   4   4   4   4   4   .   .   .   .   .   .   .   .   .   . -35   .   5  -3   1   1   .  -1   .   .   4   .   .   .   .  -1   7   3   3   3   .  -1   .  -3   1   .   .   .   .   .  -1  -1   .  -4   4   .   .   .  -9  -3   1  -1  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1   1   1   1  -1   .  -4   .   .   .   .   .   1   1   1   1  -1   .   .   .   1   1   .   .   .
X.160     7863520369985280  -26072766720  -338671872  16633344 -15079680  -162162 -14904 -2227456  -478464    1792  96768   5376  -9472  -6656 -1792     .     .  -770  280  26334  19530   846   -72   666   -42 -504  126   72  -72   48    .  1792  -128 -128 -256  128    .    .    .    .   .   .   .   .   .   .   .  -70  -2  -6  28  10   .   . -150  -24   26  102  -54  24  -2 -18   2  18   . -14  -8  12   8  14   8   .  -4   .   .    .   .   .   .   .  13   1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   . -26  -6  -6   6  -2  -6  -4   .  -2   .   .   .   .   .   .  -2  -2   2   2  -2  -8   2   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   5  -1   3   1   1  -3   1   1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   2   2  -2   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1  -1   .   .
X.161     8351460096890625  -14930776575 -2900613375  38039625  10548225        . -32805  1670625   236385   50433 -58455  41265 -33375  -2295 -1455  -975   665     .    .      .      .     .  -729     .     .  675    . -405  -81  -81  -90 -2247  -315  405  153   45  137 -255  -31   61   9  77 -15   5   1   .   .    .   .   .   .   .   .   .    .   27    .    .    . -45   .   .   .   .  27   .  15   9   3   .  27  -1  -3  -3   .   90   6  -6  -2   2   .   .   9 -15  -7  -3  -3  -3  -1  -1   .   .   .   .   .   .   .   1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   3   .   3   .   .  -1  -1   1   1   .   .   .   .   2  -2  -2   2   .   .   .   .   .   .   .   .   .   .   .   1   1  -1  -1   .   .   .   .   .   .   .   .  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .
X.162     8388837260960625  -47910235023  -231058575 -13427127  11034225 -1430298      . -1176175    -5103    4977 -18711  16065    465   2953   417   -27  -135   650    .  51030   8262 -1242     .  -810   378    .   54    .    .    .  -56   441   245 -155   89 -243  -87 -135  -15   -3 -15  21   5  -3  -3   .   .  -48  10  -2   .   .   .  -4 -378    .  -10  -18   18   . -42  18  30  18   .  10   .   .   .  -6   .   .   .   .   1   56   .   .   8  -8   2   .  -3  21   1   5   1   5   3  -1   .   .   .   .   .   .   .   . -30   .   .   2   4  -2   .  -2   .   .  -2  -2   .   .   .   2  -2   6  -6  -6   .   2   .   .   .   .   .   .   .   .   1  -1   .   .   .   .   .   .  12   .  -2  -2   .   .   .   .   .   .   1   1  -1  -1  -1   .   .   .  -1   .   .   .   .   1   .   .   2   .   .   2   .   .   .   .   .   .   .   .   .  -1   1   .   .   .  -2   .   1   1
X.163     8602825703915520 -119801020416  1915060224  -3411968   2981888 -1574496 -27072        .   917504       .  28672      .      .  -4096     . -1728     .  2695  520   7392  -4704 -2400  1344  -160  -392 -960  608 -448  -64  -32    .     .   256  256    . -256    .    .    .    .   .   .  64   .   . -18   9  -91  39   7  24 -27   8   .  -64  -64    .  -64   40   .   .  -8   .   .  16   8   .   .   .   .   .   .   .   .  -1    .   .   .   .   .   4  -2   .   .   .   .   .   .   .   .   .   3   3  -3  -1   2   1   .  15   .   5  -1  -3  -1   .  -3   .   .   .   .   .   .   .   4   4  -4  -4   .   .   .   .   .   .   .   .   .   .   .  -1   1   .   .   .   .   .   .  -4   2  -2   .   .   2   .   .   .   .   .   .   .   .   .   .   .   .   .  -1   1   .   .  -1   1   1  -1  -1   .   .   .   .   .   .   .   .   .   .   .   1   .   .   .   .   .   .   .   .
X.164     8774244412835616 -132532130016   -22952160  -7446816  -6308064  -938223      .  3166240  1868832  -50400   2016   6048   5664   8416  2208     .   864  -484   -9   2673  -9477 -1647     .    27    27    . -207    .    .    .   64 -2016   320  -64 -224  128  -96   96  -32    . -32   .   .   .   .   .   .   34 -20 -16  15  26  -9   .   27    .   -5  -63  -15   . -15 -21 -21   9   .   1   .   .   .   3   .   .   .   .   .   64   8   8   .   .   2   .  16 -16   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  15 -10  -8   6  -4   3   .  -1  -1   1   .   .   .   .   5  -1   5  -1   3   .   1   .   3   1   .   .   .   .   1   .   .   .   .   .   .   .   .  -2  -2   2  -2   2   .   .   .   .   .   .   .   .   .   .   .   .   .  -1   .   .   .   .   .   .  -4  -2   .   1   1  -1  -1   .   .   .   .   .   1  -1   .   .   .   .   .   .   .   .  -1
X.165     9211433539600384   68719476736           .  16777216         . -1114112 -35840        .        .       .      .      .      .      .     .  4096     .   384  384 -32768   4096     .  -512     .  -512    .    .    .    .   64   64     .     .    .    .    .    .    .    .    .   .   .   .   .   .  16 -20  -64   .  16   .   .   .   4    .    .    .    .    .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -8   1   64   8   8   .   . -12   .   .   .   .   .   .   .   .   .   1   4  -2   .   .   .  -2  -1   .   .   .   .   .   .   .  -4   .   .   1  -2   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1   1   1   1   .   .   .   .   .  -4   2  -2   .   .   .   .   .   .   .   .   .   .   .   1   1  -1  -1  -1   .   .   .   1   1   .   .   .   .   .   1  -1  -1   .   .   .   .   .   .   .   1  -1   .   .   .   .   .   1  -1
