M

       2                          46                 42             46            21         14         15         34        27       34      27       14      8       19      14      21     14     14    15     10     4    22    19    14    19   22   14     6    4    11    14    8    8    8    6    15    11    11   11   15    9    9   11  10   9   4   3    9  10   4    6   3   4   3  12  13  13   3   4   5   6   4   4   2  10   7   6   8   4   6   3   1   3   3   4   6   3   3   8   9   7   8   7   5   5   6   7   5   1   4   3   1   .   5   7   7   3   .   4   5   6   3   3   4   4   1   1   7   7   1   2   3   2   1   4   3   3   3   2   1   .   1   1   4   6   4   4   .   3   3   3   1   5   5   .   3   3   2   2   1   1   5   1   .   3   2   1   1   4   3   3   .   .   .   3   4   3   3   2   2   1   1   2   1   2   .   .   2   1   .   .   1   1   1   2   2   2   .   .   3   3   2   2   .   .   1   1   .   .    3    3    .    1    .    .
X.152     42001454087954515167503490   8436234038236290  1759984379010  178514751987          .          . -321866622  12478050   750978   55458  1015740   6615 -2814669       .  124659      .      .     .  18648  -315 -3726 -4950   702   186   18 -162     .    .  -660    60 -585  135  135    .   243     .  -405    .   99    .    .    .   .   .   .   .   48 -24  -3  162   .   .   .  10 -10  -2  -1   .   .   .   .   .   .  28   .   3 -12   3   3  -9  -9   .   .   .   .  -1  -1  -9  -9   .   3   .   .   .   .   .   .   .   .   .   .   .   4   .   4  -3   .   .   6  -6   .   .   .   .   .   .   .   .   .   .  -1  -2   .   .   .   .   .   .   .   .   .   .   2   .   1   1   .   3   .   .   3   .   .   .  -1  -1   1   1   .   .   1   .  -1   .   .   .   .  -2  -1  -1   .   .   .   .  -2   .   .   .   .   .   .   .   .  -1  -1  -1  -2   2   1   1   .   .   .   1   .   .   .   .   .   .   1   1   .   .   .   .   .   .    .    .    1    .   -1   -1
X.153     42601474860639579669896397  10403286114483405  2088171969741 -178514751987          .          .   -1291059  26064909   547533   51597  1574397  15147  2814669       . -124659      .      .     .   1224  1224 -2835   -99  1053   381   45  189     .    . -3795   381 -345  351  291    .  -243     .   405    .  -99    .    .    .   .   .   .   .   24 -24 -24 -162   .   .   .   5 -11 -11   7   .   .   .   .   .   . -19   9  -9  -3  -3   3   9   9   .   .   .   .  -2  -2   9   9   .  -3   .   .   .   .   .   .   2   .   .   .   .  -4   .   .   .   .   .  -6   6   .   .   .   .   .   .   1   1   .   .  -1  -1  -1   .   .   .   .   .   .   .   .   .   3   1   1   1   .  -3   .   .  -3   .   .   .  -2  -2   .   .   .   .  -1   .   1   .   .   .   .   .   .   .   .   .   .   .   2   .   .   .   .   .   .   .   .  -1   1   1  -1   1   .   .   .   .   .  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .    .    .   -1    .    .    .
X.154     43527130990147981755651072  12129351681807360  1532481606656 -186984149352   39555516    2572752   52073472 -16307200   152576 -279552 -1335928 -58303  4993560  220220  101528   4284   -964 -1072 -23324     .     .     .     .  1024    .    .  -321  111  -440   136  485  301 -119    .   408  -132  -280   48   56  -84   44   -4  44   .   .   .  196 -28   . -202 -49 -19   2   .   .   .   7  -9  -9  -1  -1  -1   .  -8   .  -3 -32   3   1 -14   .   7   .   .   .   .   .   .   .   .  -8   .   .   .   4   .   .   2   .   .   .   .   .  -4   4   .   .  -5  10  -2  -5  -2  -1   1   .   .   .   .   .   .  -1   1   .   3   3  -1  -1   .   .   .   .   .   .   .  -1  -1   .  -2   .  -1   .   .   .  -1   .   .   .   .   .   .   .   .   1   .   .   .   .   .   .   .   .   .   .   .  -2   3   1   1   .   .   .   .   .  -1   .   .   1   .   .   .   .   .   .   .   .  -1   .   .   .   .   .   .   .   .   .   .   .   .    .    .    1    .    .    .
X.155     50572542024949598403750000   7126932153510000  1173798054000   57826834416  182669175          .   46450800   4069104   140400  -34320 -4809375      . -2914704  289575 -187920 -34425  -2025     . -12579 -1995  -848  4752   624    80 -208   48     .    .  -175   225    .    .    .  176  2160   135   672    .  -48   15   15 -105  63   .   .   . -155 -51   5  216   .   .   .   .   .   .   1   .   .   .   .   .   . -15  29   . -15   .   .  -6  -6   .   3  -4   .   .   .   .  -8   7   8   .   3   3  -1  -1   .   .   .   .   .   .  -3  -3   1   1  -1   .  -4   .   .   .   .   .   .   .   .   .  -4  -1   1  -4   .   .   .   .   .   .   .   .   .   .  -1  -3   .   .   .  -2  -1   .   2   .   .   .   .   .   .   .   .   .   .   .   1   .   .   .   1  -1  -1  -1   .   .   .   2   .   .   .   .   .   .   .  -1   .   1   .   .   .   .   .   .   .   .   .   .   1   .  -1  -1   .   .   .   .   .   .   .   .   .   .    .    .   -1    1    1    1
X.156     51324350389558097414062500  -5318034873937500  2756716462500   29444114700  218468250   34456500   60846500 -27959100  1284260  391300        .      .   300300 -150150  -22260 114810 -10470   180  22050     .   308   220     .  -820  404    .  -900 -171     .     .    .    .    .    .  1100  -430  -420  -28  140   70 -114   50 -22 -20   .   .   90 -14   .    .   .   .   . -12   .  -8   1  33 -12  12   9  -3   .   .   .   .   .   .   .   .   .  -6   .   .   .   .   .   4  -4   2  -4   4   .   .   2   2   .   .   .   .   .   .   6  -6  -2   .   .   .   .   .   .   .   .   .   .   .   2  -2   .   .   1   .   .  -4  -1   .  -1   .   .   .   .   .   .   .   .   .   .   .   .  -2   .   .   .   .   .   .   .   .  -1  -1   .   .   1   .   .   .   .   .   .   .   .  -1  -1   .   .   .   .   .   .   .   .   .   .   1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   .   .    .    .    .    .    1    1
X.157     56356433273146675005489152   -235755961319424  2066448384000 -220039735552  388309376   -1646008  504627200         .        .       . -4103848  89152  -908544       . -112896   3840   5760   840      .     .     .     .     .     .    .    .   884   74  1176   600  576    .    . -176 -1792  -640     .   56    .    .    .    .   .   .   .   .    .   .   .   98 -64  16  -8   .   .   .   . -48 -12 -12  -6   .   .  40   .   .   .   .   .   .   .   .   .   4   .  -3  -3   .   .   .   .   .   .   .   .   .   .  -3   .   .   2   2   .   .   .   .   .   .   6  -6   .   .   .   .   2   2   .   .   4   1   .   .   .  -4   2   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1   1   1  -1  -1   .   .   .   1   .   .   .   .  -1   .   .   .   .   .   .   .  -2   .   .   .   .   .   .   1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1  -1  -1   .   .   .   .    .    .    .   -1    .    .
X.158     58437394633227526183321600  11456032491438080 -1547242045440  250549446784 -150410624   74925760 -265289728         .  1048576       . -3138400   9100 -4051840  331968  -51072 -13504   3072  1728 -23324     .     .     .     .     .    .    .   814 -131  2080   160  580 -140   60 -136 -1408  -256     .  -64 -128    .    .   64 -32   .   .   .  196 -28   .  134  26   1  10   .   .   .   .  23 -22   6   9   3   1  32   . -28   .   .  -4 -14   .   7   .  -4   8   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   .  -4   4   .   .  13  10  -2  -2  -2   1  -3   .   .   .   .  -1  -1   .   1   .   2  -1   .   1   1   .   .   .   .   .   .   .   .   .  -2   .  -1   .   .   .  -1   .   .   .   .  -1  -1   .   .   .   .   .  -1  -1   .   .   .   1   .   .   .   2  -1  -1   .   .   .   .  -1  -1   .   .   .   1   .   .   .   .   .   .   .   .  -1   .   .   .   .   .   .   .   .   1   1   1   1    .    .    1    1    .    .
X.159     62038057486792249132974080                  . -1284195221504   31396511744   60849152   50964992          .         .        .       . -3793920  74080        .  372736  114688      .  -5120  2560 -35904   -36     .     .     .     .    .    .  1520  116     . -1024    . -384   96   -8     .     .     .    .    .    .    .    .   .   .   .   .    .  64  36 -456  12  -8  -8   .   .   .   .   .   .  16   4  -8   .   .   .   .   .   .   .  24 -18  -6   .   .  -8   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   2   2   .   .   .   .   . -24   .   8  -4   .   .   .   .   .   .   .   1   4   .  -4  -1   .   .   .   .   .   .   .   .   .   .   .   .   .  -1   .   .  -2   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   2   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   .   .   .   .   1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .    .    .   -1    .    .    .
X.160     63750812845035828079008441   8199319123688121  1321700072121             .          .   72925515 -344343879  24005241 -1246023  118521  4723191  -4059        .       .       .      .      . -2997 -19278 -2079  2457 -2871  -351  -279  729  225     .    .  2871    -9  621  -99   21    .     .     .     .   27    .    .    .    .   .  51   .   .  -54   2   9    .   .   .  15   9 -15   1   .   .   .   .   .   .   .  -9  -9  21  -9   1  -3   .   .  -9   .   .   .   .   .   .   .   .   .   3   .   .   .   .   3   1   .   .   .   .  -6   2  -2  -3   .   .   .   .   .   3   .   .  -1  -1   1   1   .   .   .  -3   1   .   .   .   .   .   .   .   .   .  -1  -1   1   1   .   .   .  -1   .   .   .   .   .   .   .   .   .   .   .   1   .   .   .   .   .   .   1   1   .  -1  -1   .   .   .   .   .   1  -1  -1   .   .   .   .   .   1  -1   .   .   .   .   .   .   .  -1   .   .   .   .   .   .  -1  -1   .   .   .   .    .    .    .    .    .    .
X.161     64326163427522624205703125   1347192195463125  1067684743125  118588933386          .   76271625 -260728875   1703349   -42795   45045  2784375      . -2453814       . -105462      .      . -2295 -13769     .  1989  -451  -351  -435 -411  -63     .    .  3575   375    .    .    .    .  1674     .   594  153   90    .    .    .   . -15 -26   .  -17   7   . -189   .   .   .  -3  -7   1   8   .   .   .   .   .   1 -25  -1   .  15   .   . -35   . -11   .   .   .  -3  -3 -10   6   .  -6  -7   .   .   .   .  -3   .  -2   .   .   .  11  -1   3   .   1   .  11   3   .   .   .   .   .   .  -1  -1   .   .   .   6   .   .   .   .   .   1   1   1   .   .  -1  -1   .   .  -1   1   .   1   .   .   .   .   1   1   1   1   1   1   .   .  -1  -2   .   .   .   1   .   .   1   .   .  -1  -1   .   .   .   .   .   .   .   .   .   .   .  -2   .   .   .   1   .   .  -1   .  -1   1   1   .   .  -1  -1   .   .  -1  -1   1   1    .    .    .    .    1    1
X.162     66550339514356152000000000  21956826816000000  -790766080000  119147944200   -7105800  -70680000 -172544000  10444800   634880       .        .      .  -113400  -28600 -169720  29160  -1960 -3520  -2975   700  4096     .     .     .    .    .  -750  195     .     .    .    .    .  -70 -1400    40   840   64    8    .  -96  -40 -16   .  26   .  225  97  20    .   .   .   .   .   .   .   . -27 -18 -22  -1  -7   .   .   .   .   .   .   .  40  -2   1  -2 -10  -6   3   3   .  -8  -8   .   .   .   .   .   .   .   .   2   .   .   .   9   1   1   .   .   .   .   .   .   .   .   .   .   .   .   .   2  -1   .   .   .  -2   1   .  -1   .  -1  -1   .   .   .   .   .   .   .   .   2   1   2  -2  -2   .  -1  -1   1   1   .   .   .   .   .   2   .   .   .   1   .   .   .   .   .   .   .   .   .   .   .   .   .  -1   .   .   .   .   .   .   .   .  -1   .   .   .   .   1   .   .   .   .  -1  -1   .   .   .   .   .   .    .    .    .    .    .    .
X.163     69084859008005036431224066   7794089847487746  2167809420546             .          .  -72925515 -343421694  16879266  -800766  356706  4723191  24066        .       .       .      .      .  2997 -14553     .   594 -3366 -1026  -630  690  126     .    .  2871    -9  246  126  -54    .     .     .     .  -27    .    .    .    .   . -51 -27  51   -9   7   .    .   .   . -15  18  -2   6   6   .   .   .   .   .   .  -9  -9   6  -9  -4  -6   .   .   9   .   .   .   .   .   .   .   .   .  -3   .   .   .   .  -3   1  -3   3   .   .  -9   7  -1   .   .   .   .   .   .  -3   .   .  -2  -2   .   .   .   .   2  -3   .   .   .   .   .   .   .   .   .   .  -1  -1   .   .   .   .   .   1   .   .   .   .   .   .   .   .   .   .   .   1   .   1  -1   .   .  -1   .   .   .   .   .   .   .   .   .   .  -1   .   .   .   .   .   .   .   1   .   .   .   .   .   .   .   .   1   .   .   .   .   .   .   1   1   .   .   .   .    1    1    .    .   -1   -1
X.164     74612213529720383654779356  -8190850502407716  1755246352860             .          .  190373976  326822364  -8377668  -785700  226044 -5019894   4356        .       .       .      .      . -3240  23409 -1728 -2484  1188     .   180  492    .     .    . -3366  -630 -216    .   60    .     .     .     . -216    .    .    .    .   .   .   .   .   81  49   .    .   .   . -24  12   .   8   .   .   .   .   .   .  -4  -6 -18 -36  -6  -6   .   .   .   9   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   .   .   .   .   9   1   1   .   .   .   .   .   .   .   .   .   .   .  -2   2   .   .   .   9   2   .   .   .   .   .   .   .   .   .   .  -2   .   .   .   .   .   1   .   .   .   .   .   .   .   .  -1  -1   .  -1   .   .   .   .   .   1   .   .  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   .   .   .   .   .   .   .   .   1   .   .   .   .   .   .   .   .  -1  -1   1   1    .    .    .    .    .    .
X.165     77423398454853064646282250  17473793183267850 -1774351528950 -232398191025  168630462  -61677135    1510410 -32421142  -901878  130858  1358500  16625  5097807  102102   74319  -2682   2958   177 -28322     .  1274  -110   702   -94  282  126   261 -414 -1100  -220 -275  245   25    .   399    30    -1  -63   15   70  -82  -90  -6  25   .   .  -26  14   .  175  22   2 -10 -22  14   6   .  18   9  -3   6   6   .  20   8 -15 -12   3  -3 -35   .  -2   .   .   .   .   .   7  -1  -4  -1   1   .   .   2   .  -3   .   .   .  -6   3   2   6   2   .   .   2   7  -1   2   2  -2  -2   .   .   .   .   .   .   .   3   .  -3   .  -1   .   .   .   .   .   .   2   .   1   1   .   1   .   2   .   .   .   1   .   .   .   .   .   .  -1   .   .   .   .   .   .   .   .   .   .   .   .  -1  -1   .   .   .   .   .   .   .   .   .   .   .  -1   .   .   .   .   .   .  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .    .    .    .    .    .    .
X.166     83974774459050335630859375   5151403598859375   726455819375 -348658091925 -165583275  -11485500  406539375   3994575  2756975  520975        .      .   847275  -17875   -6805 -42915   9125 -2620 -25075  -820  2591    55  -325   135   63 -357   840 -105     .     .    .    .    .    .   555   645  -525   84  -37  -35  -75 -115 -31 -20   .   . -115  13  20    .   .   .   .   7   3  11   .  15  24   8  -1  -1   .   .   .   .   .   .   . -10  11   2  -4   .   .   .   . -17  -1  -1   3   4   3  -1  -3   3   .   .   .   .   .   .  -3  -3  -3   .   .   .   .   .   .   .   .   .   .   .   1   1   .   .   .   .   .   .   3   .  -1   .   .   .   .   .   .   .   .   .   .   2  -4  -2  -1   .   .   .   .   .   .   .   .   .   1   .   .   .   .   .   .   1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .    .    .    .    .    .    .
X.167     86206621680977834911875000  16184160707715000 -1110415229000   31224782589 -116404365   22044750   19177400 -37858184  1178040 -280840 -5878125      . -1200771  192115  -18179  -1485   4915  1870  23324     . -3304  3784  -624   360  344 -112  -750 -210  4675   275    .    .    .    .  -835  -565   -35  -34   93  -49   55   75   3 -10   .  13 -196  28   .  -36  45   .   .  -8 -16   .   .   .  18 -14  -2  -8   . -45  -9   .  -5   .   .  14   .  -7   .   .   .   .   .  13   5  -1  -3  -2   5  -3   3  -1   2   .   .   1   .   .   .   4  -4   .   .   .   4  -4   5   .   .   .  -1  -1   .   .   .   .   .  -1   .   2   2  -2   .   .   .   .   1   1   1  -1   .   .   .   2   .   1   .   .   .   .   .   .   .   .   .   .   1   .   .   .  -1   .   .   .   .   .   .   .   .   .   .   .   .   1   .  -1  -1   .   .   .   .   .  -1   .   .   .   .   1   1   .   .   1   .   .   .   .   .   .  -1  -1   .   .   .   .    .    .   -1    .    .    .
X.168     88943820620288343261672393  17936063528043465  1948844717001 -274910709213          .          .  100983753  12174057  -173367 -272727   711018 -21357  2539107       .   66339      .      .     . -17493     .  4185    33  -675  -111 -327  189     .    .    90  -534 -285 -189   51  -90 -1053     .  -405    .  -45    .    .    .   .   .  39   .  -21 -21   .  162   .   .   .   1   5  -3   .   .   .   .   .   .   . -22 -18   3  18   3   3  21   .   .   .   2   6  -3  -3  15  -9   .   3   .   .   .   .   .   .  -2  -1   .   .   .   7   3  -5   .   2   . -18  -6   .   .   .   .   .   .  -1  -1   .   3   .   7   .   .   .   .   .   .   3   .   .   .   .  -2  -1  -1   .  -3   .   .   .   2   2   .   1   1   1   1   .   .   1   .   .  -1   .   .   .  -1   .   .   .   .   .   .   2   .   .   .   .   .   .  -1   .   .   .   .  -1   .   .   .  -1   .   .   1   .   .  -1  -1   .   .  -1  -1   .   .   .   .   .   .    1    1    1    2    .    .
X.169    103354104243912727763091456    168430710030336  -782566686720             .          .  190373976 -191102976         .        .       .  3108456  66456        .       .       .      .      . -3240  -8856  1728     .     .     .     .    .    .     .    .   936   360  336    . -120   54     .     .     . -216    .    .    .    .   .   .   .   .  -72 -56   .    .   .   . -24   .   .   .  -6   .   .   .   .   .  -1  24   .  24   .   .   .   .   .   9   .   6   6   3   3   .   .   .   .   .   .   .   .   .   .   1   .   .   .   .   .  -8   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -2  -6  -2   .   .   .   .  -1   .   .   .   .   .   .   .   .   .   .   .   1   .   2   2   .  -1  -1   1   1   1   1   .   1   .   .   .   .  -1   .   .   .  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -2   .   .   .   .   .   .   .   .   1   .   .   .   .  -1  -1   .   .   1   1  -1  -1    .    .    .    1    1    1
X.170    115165062362004433625000000 -17824668455000000  2091409320000  370568024750  101451350  -63317500 -338008000 -27268800  1867840 -145600        .      .  4231150  150150  -94290  15910  -6090 -1020 -22050     .  2240  7040     . -1280  448    .   -70  281     .     .    .    .    .    .  -850  -130 -1050  -28  -98  -70   66  -50  -2  20  28 -24  -90  14   .    .   .   .   .   .   .   .  -1   7  -2  18  -3   3   .   .   .   .   .   .   .   .   .   6   .   .   .   .   .   2   2 -10  -2  -4   .   .  -2  -2   .   .   4   .  -1  -1  -6   6   2   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1   .   .   2  -1   .   1   .   1   1   .   .   .   .   .   .   .   .   .   2   .   .   .   .   .   .   .   .   .   .   .   .  -1   .   .   1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1   .   .   .   .   .   .   1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .    .    .    .    .   -1   -1
X.171    121170799240938738783416925   7181081417421405   380574823005  -78338123487  151992126          .  110916189  30027933   430173  120861 -4971825  -4950 -1999647  208494  -24543 -48114  -5346     .  22134  1799 -6531 -1011 -1755  -275 -451  -27     .    . -3345  -305 -470   90  -70   99  -351    54  -279    .  -15   90   18    6  54   .   .   .   46   6  -1   63  36  -9   . -19 -11   5   .   .   .   .   .   .   .  -1 -17  14  -9   6  -2 -15  -1   .  -1  -1   3   .   .  -3  -3  -6   1   .   .   .  -2   2   .   .   .   .   .   .  -2   6   2  -1   .   9   3   7   4   .   1  -1   .   .   1   1   .   3   .   9  -1   .   .   .   .   .   .   .   .   .  -5  -1   .   .   .   1  -1   .  -1  -1  -1   .   .   .   .   .   .   .  -1   .   .   .   .   .  -1   .   1   1   .   .   .   1  -1  -1   1   .   .   .   .  -1   .   .   .   .   1  -1   .   .   .   .   .   1  -1   .   .   .   1   1   .   .   .   .   .   .   .   .    .    .    .   -1    .    .
X.172    124058385593021471188320256   9211433539600384              . -142502789120  113032192   26411008          .  16777216        .       .   992256 -79744 -1114112       .       . -35840      .     .  -2176   960     .     . -4096     .    .    .    40 -176   384     .  384    .    .   16     .     .  -512    .    .    .   64    .   .   . -39   .   64   .   . -120 -48  32   8   .   .   .  -7  16 -20   .   .   .  -5   .  16   .   .   .   .  29  -6   8   .   4   .   .   .   .   .   .   .   .   .   8   .   .   .   1   1   .   1   1   8   .   .   .   .   . -12   .   .   .   .   .   .   .   .   .  -2   1   1  -1   .   .   .  -2   .  -1  -3   .   .   .   4   .   .   .   .   1   .   .   .   .   .   .   .   .   .   .   .   .   .  -1  -1   1   .   1   1   .   .   .   1   .   .  -2   .   .   .   .   .   .   .   1   .   1   .   .  -1   .   .   .   1   .   .  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   -1   -1   -1   -1    .    .
X.173    124982156072747647257292800 -15795123167416320  -563627151360  323920599912 -149130072          . -115593216  12673024  -479232       . -6437200  11550  2389608  452088  -22680  71064   4104     . -17493     . -4096     .     .     .    .    .   729    . -1520   -80  -70  210  -10  -30 -1176   696   232    .  168    . -128  -24   .   .   .   .  -21 -21   .  -13 -22   3   .   .   .   .   .   .   9   9   .   .   . -16  24  34   .   .  -2  21   .   .   .  -2   2   .   .   .   8   8   .   .   .   .   .   .   .   .   .   .   .   .   7   3  -5   .   1   3 -17  -5  -2   .  -1  -1   .   .   .   .  -3  -3   .   7   .  -3   .   1   .   .   .   .   .   .   .   .   .   .   1  -3   .   .   .  -2  -2  -1   .   .   .   .   .   .   .   .   .   .   .   .   .  -1   .   .   .   .   .  -3  -1   1   1   .   .   .   .   1  -1   .   .   .  -1   .   .   .   .   .   .   1   .   .   1   1   .   .   .   .   .   .   .   .   .   .    .    .    1   -2    .    .
X.174    125517264890136048242396811  -8188002282979701  2564289531531             . -241805655          .    4107915 -21928725   414603  -36309  4653936  81186        . -331695       .   6561    729     .      .     .  5691 -1485   975  1155  -37  399     .    .  3024  -144 -326 -294  -94 -174     .   729     .    .    .  105   81   81  45   .   .   .    .   .   .    .   .  15   . -21  -1  -9   .   .   .   .   .   .   .   .   . -10 -24   6  -2   .   .   .   .  -6   2   .   .   .   .   3   .   .   3   3  -3  -1   .   1   .   .   .   .   .   .   .   .   . -15   .   .   .   .   1  -1   .   .   1   1  -3   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -2  -2   .   .   .   .   .   .   .   .  -1   .   .   .   .   1   .   .   .   .   1   1   .   .  -1   1   .   .   .   .   .  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .    .    .    .   -1    .    .
X.175    129572518017902934396764160  11854109736960000              .  -77108871168  160183296   56918016          . -16777216        .       .  -291840 -35840 -2555904       .       .  15360      .     .   6272     .     .     .  4096     .    .    .  -360 -360  3200     .    .    .    .   16     .     .   512    .    .    .  -64    .   .   . -13   .  -64   .   . -168 -24  16  16   .   .   .  -1  24 -12   .   .   .  -5   . -16   .   .   .   .  35   .   8   .   4   .   .   .   .   .   .   .   .   .  -8   .   .   .   .   3   .   .   .  -8   .   .   .   .   .  -4   .   .   .   .   .   1   1   .   .  -2   1  -1  -3   .   .   .   2   .  -1  -4  -1   .   .  -4   .   .   .   .  -1   .   .   .   .   .   .   .   .   .   .   1   1   .   .  -1  -1   .   .   1   .   .   .   1   .   .   2   .   .   .   .   .   1   1   1   .  -1   .   .   1   .  -1  -1   .   .   .   1   .   .   .   .   .   .   .   .   1   1  -1  -1   .   .    1    1    .   -1   -1   -1
X.176    130287135266837289237316743  26756144286741639  -809445325689             .          .          . -354143097   -607257  -697977 -208089  2582118  54243        .       .       .      .      .     .      .     .   567 -2673   675  -801   87 -189     .    . -1386   486 -861 -189 -189    .     .     .     .    .    .    .    .    .   .   .  27 -12    .   .   .    .   .   .   .  15  -5   3   .   .   .   .   .   .  -6 -42  18   3   6  -9   3   .   .   .   .   .   .  -3  -3   .   .   .   .   .   .   .   .   .   .   3   3   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   .   .   .   .   .   .   .   .   .   2   .   .   .   .   .   2  -1  -1   .   .   .   .   .   .   .   .   1   1  -1  -1  -1  -1   .  -1   .  -1   2   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   .   .   1   1  -1  -1   -1   -1    .    .    .    .
X.177    135226984222789977095703125   8295452743703125 -4497154536875 -318660767425   37948625   46899125  335383125  13265525   467285  847925        .      .   -25025  -89375    9535  50305  -2255  2485      . -1715  1253  1485  -975  -195  -59  433  -280  125     .     .    .    .    .    .  -705   465  -385   21   -1  -55   -7   65  41   5   .   .    .   . -35    .   .   .   .   5 -15  -7   . -23   4  16   1  13   .   .   .   .   .   .   .   .   7   .   1   .   .   .   .  -9  -1  -7  -9  -3   1  -3  -3   1   1   .   .   .  -1  -1   .   .   .   1   .   .   .   .   .   .   .   .   .   .  -1  -1   .   .   .   .   .   .   3   2  -1   .   .   .   .   .   .   .   .   .   .   .   1   .   1   .   .   .   .   .   .   .   .   .  -1   .   .   .   .   1   .   .  -1  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   .   .   .   .   1   .   .   .   .   .   .   .   .   .   .   .   .   .    .    .    .    .    .    .
X.178    136107644194473772613203125   7027988249683125   197582419125 -156321775827          .   76271625  -48249675   2270997   238005 -348075  2025000      .    85293       .  -39123      .      . -2295   3298  -720 -2331  3389  1377   525  261  -63     .    . -3400  -600    .    .    .   99   621     .   189  153   45    .    .    .   . -15  13   .  -38 -14   .  -27   .   .   .  13   9 -15  -7   .   .   .   .   .   4  40 -28   .   .   .   . -14   . -11   .  -1   3   3   3   5  -3   .  -3  -7   .   .   .   .  -3   .  -3   .   .   .  -6   2  -2   .   .   .  -7  -3   .   .   .   .   .   .  -1  -1   .   3   1  -2   .   .   .   .   .   .   4   1   .   .   2   4   .   .   .  -2   .   1   .  -1  -1   .  -1  -1  -1  -1   .   .   1   .  -1   1   .   .  -1   .   .   .   1   .   .  -1   1   .   .   .   .   .   .  -1   .   1   .   .   2   .   .   .   .   .   .   .   .  -1   .   .   1   1   1   1   .   .   .   .  -1  -1   -1   -1    1   -1    .    .
X.179    136574874874360806036041889   8176832509726881   453678690465  -45049495491   23675652   60781266  -52756319 -51578527  -118111  126945  1101639 -17486 -2189187  -36036  121149 -27540  -4140   210      .     .   385   209  2353   -15   65 -175   405  405   231  -185    6 -210   90    .  -515   -20   581  -14  -19    .   32   20  32 -30   .   .    .   .   .   84  12  -8  16  -7   9   9   . -27   9  -3 -15   9   .  -9  23   6  15   .  -6   .   .   .   .   .   .   .   .  -7   1  -2  -3   2  -4   4   .   2   2  -1   .   .   .   .   .   .   .   .   .  24 -12   4   4   .   .   .   .   .   1   1   .   .   .   .   .   1  -5  -1  -1   .   .   .   .   .   3  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1   1   .   .   .   .   .   .   .   .   .   .   .  -4   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .    .    .    .    .    .    .
X.180    136574874874360806036041889   -210922551590751   -21604437855  -45049495491   23675652   60781266  -52756319   7677761 -1496159  834561  1101639 -17486  -459459   36036  -56259 -22140   3780   210      .     . -3087   473  -299  -375  465  245   405  405 -1001   455 -126  210  -30    .  -515   -20    77  -14 -131    .  -40  -20 -44 -30   .   .    .   .   .   84  12  -8  16 -23  13   5   .  27   9  -3 -15  -9   .  -9  11   6  -9   6   6   .   .   .   .   .   .   .   .   5  -3   .  -3   2   2  -2   .   .   2  -1   .   .   .   .   .   .   .   .   . -24  16  -4  -4   .   .   .   .   .  -1  -1   .   .   .   .   .   1  -5  -1   1   .   .   .   .   .   1   3   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1  -1   .   .   .   .   .   .   .   .   .   .   .   2   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .    .    .    .    .    .    .
